ROMANEIO;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
TP;TIPO;PRODUTO;DESCRICAO;FAMILIA;NUM.PEDIDO;ROMANEIO;EMISSAO;ENTREGA;ITEM;SALDO;COD.CLIENTE;CLIENTE;REDE;ESTADO;MUNICIPIO;VENDEDOR;TIPO.FRETE;RESERVA;STATUS;ROTA;PES0.BRUTO;TP.VEICULO;OBS.PEDIDO;OBS.SOBEL;OBS.PROTHEUS
PVJ;PV;1601.26.12X500;LIMP.PERF.PORTAL/SUPREMA DELICATO-12X500ML; 1001; 088012; ;16/10/2018;23/10/2018; 22;1; 015855;UTILIDADES NEVES LTDA - ME;;SP;SAO PAULO;ROMULO BOTAM DE ARAUJO;CIF;0;ADM. PEDIDO;SAO PAULO - SUL 6;6,89;TRUCK;;;UTILIDADESNEVES@GMAIL.COM
PVJ;PV;1601.27.12X500;LIMP.PERF.PORTAL/SUPREMA ROSA VENTOS-12X500ML; 1001; 088012; ;16/10/2018;23/10/2018; 23;1; 015855;UTILIDADES NEVES LTDA - ME;;SP;SAO PAULO;ROMULO BOTAM DE ARAUJO;CIF;0;ADM. PEDIDO;SAO PAULO - SUL 6;13,96;TRUCK;;;UTILIDADESNEVES@GMAIL.COM
PVJ;PV;1601.29.12X500;LIMP.PERF.PORTAL/SUPREMA MANHA DE SOL-12X500M; 1001; 088012; ;16/10/2018;23/10/2018; 24;1; 015855;UTILIDADES NEVES LTDA - ME;;SP;SAO PAULO;ROMULO BOTAM DE ARAUJO;CIF;0;ADM. PEDIDO;SAO PAULO - SUL 6;6,89;TRUCK;;;UTILIDADESNEVES@GMAIL.COM
PVJ;PV;1701.30.24X500;LIMP. MULTI USO SUPREMA TRADICIONAL-24X500ML; 2001; 088012; ;16/10/2018;23/10/2018; 25;1; 015855;UTILIDADES NEVES LTDA - ME;;SP;SAO PAULO;ROMULO BOTAM DE ARAUJO;CIF;0;ADM. PEDIDO;SAO PAULO - SUL 6;14,3;TRUCK;;;UTILIDADESNEVES@GMAIL.COM
PVJ;PV;6501.02.12X500;REMOVEDOR SUPREMA 500 ML; 4001; 088012; ;16/10/2018;23/10/2018; 26;4; 015855;UTILIDADES NEVES LTDA - ME;;SP;SAO PAULO;ROMULO BOTAM DE ARAUJO;CIF;0;ADM. PEDIDO;SAO PAULO - SUL 6;24,8;TRUCK;;;UTILIDADESNEVES@GMAIL.COM
PVJ;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 088013; ;16/10/2018;23/10/2018; 01;10; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;133,3;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 088013; ;16/10/2018;23/10/2018; 02;10; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;133,8;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1301.15.06X02L;DESINF.SUPREMA EXTRATO DE EUCALIPTO-06X2L; 3001; 088013; ;16/10/2018;23/10/2018; 03;1; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;13,17;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1301.17.06X02L;DESINF.SUPREMA FLORES DO CAMPO-06X2L; 3001; 088013; ;16/10/2018;23/10/2018; 04;1; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;13,17;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1301.18.06X02L;DESINF.SUPREMA LAVANDA BOUQUET-06X02L; 3001; 088013; ;16/10/2018;23/10/2018; 05;1; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;13,17;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1301.19.06X02L;DESINF.SUPREMA PINHO - 06X02L; 3001; 088013; ;16/10/2018;23/10/2018; 06;1; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;13,17;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1301.20.06X02L;DESINF.SUPREMA OCEANIC - 06X02L; 3001; 088013; ;16/10/2018;23/10/2018; 07;1; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;13,17;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1401.19.24X500;LAVA LOUCAS SUPREMA FRUTAS VERMELHAS-24X500ML; 2001; 088013; ;16/10/2018;23/10/2018; 08;2; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;26,16;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1401.20.24X500;LAVA LOUCAS SUPREMA LIMAO/ALOEVERA-24X500ML; 2001; 088013; ;16/10/2018;23/10/2018; 09;2; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;26,16;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1401.21.24X500;LAVA LOUCAS SUPREMA NATURAL CLEAR-24X500ML; 2001; 088013; ;16/10/2018;23/10/2018; 10;2; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;26,16;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1401.22.24X500;LAVA LOUCAS SUPREMA NEUTRO-24X500ML; 2001; 088013; ;16/10/2018;23/10/2018; 11;2; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;26,16;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1401.23.24X500;LAVA LOUCAS SUPREMA COCO - 24X500ML; 2001; 088013; ;16/10/2018;23/10/2018; 12;2; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;26,16;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1701.01.12X500;DESENGORDURANTE ALTA PERF. SUPREMA 12X500ML; 2001; 088013; ;16/10/2018;23/10/2018; 13;1; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;7,24;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;6501.02.12X01L;REMOVEDOR SUPREMA 1 L; 4001; 088013; ;16/10/2018;23/10/2018; 14;5; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;61;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;6501.02.12X500;REMOVEDOR SUPREMA 500 ML; 4001; 088013; ;16/10/2018;23/10/2018; 15;5; 015964;MERCEARIA TEMPO BOM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;31;TRUCK;;TRAV. DA RUA JABOTICABAL;
PVJ;PV;1501.24.03X05L;LAVA ROUPAS LIQUIDO SUPREMA AZUL - 03X05L; 1001; 088019; ;16/10/2018;23/10/2018; 01;15; 002630;BERGAMAIS SUPERMERCADOS LTDA.;;SP;SAO PAULO;IVAN CESAR BARRETO DE LIMA;CIF;0;ADM. PEDIDO;NORTE 1 - SP;237,3;CARRETA TOCO 28;ENTREGA URGENTE;SO RECEBE PALETIZADO - NF ATE 12H TX R$ 10,00 P/PALETE;
PVJ;PV;2211.03.06X240;NEUTRALIZADOR ODORES VERBENA E LIMAO - 6X240; 5101; 088019; ;16/10/2018;23/10/2018; 02;3; 002630;BERGAMAIS SUPERMERCADOS LTDA.;;SP;SAO PAULO;IVAN CESAR BARRETO DE LIMA;CIF;0;ADM. PEDIDO;NORTE 1 - SP;4,62;CARRETA TOCO 28;ENTREGA URGENTE;SO RECEBE PALETIZADO - NF ATE 12H TX R$ 10,00 P/PALETE;
PVJ;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 088020; ;16/10/2018;23/10/2018; 01;25; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;333,25;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 088020; ;16/10/2018;23/10/2018; 02;10; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;133,8;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1301.15.06X02L;DESINF.SUPREMA EXTRATO DE EUCALIPTO-06X2L; 3001; 088020; ;16/10/2018;23/10/2018; 03;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;13,17;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1301.17.06X02L;DESINF.SUPREMA FLORES DO CAMPO-06X2L; 3001; 088020; ;16/10/2018;23/10/2018; 04;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;13,17;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1301.18.06X02L;DESINF.SUPREMA LAVANDA BOUQUET-06X02L; 3001; 088020; ;16/10/2018;23/10/2018; 05;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;13,17;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1301.19.06X02L;DESINF.SUPREMA PINHO - 06X02L; 3001; 088020; ;16/10/2018;23/10/2018; 06;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;13,17;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1301.20.06X02L;DESINF.SUPREMA OCEANIC - 06X02L; 3001; 088020; ;16/10/2018;23/10/2018; 07;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;13,17;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1601.24.12X500;LIMP.PERF.PORTAL/SUPREMA ELEGANCE-12X500ML; 1001; 088020; ;16/10/2018;23/10/2018; 08;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;6,89;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1601.26.12X500;LIMP.PERF.PORTAL/SUPREMA DELICATO-12X500ML; 1001; 088020; ;16/10/2018;23/10/2018; 09;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;6,89;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1601.27.12X500;LIMP.PERF.PORTAL/SUPREMA ROSA VENTOS-12X500ML; 1001; 088020; ;16/10/2018;23/10/2018; 10;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;13,96;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1601.29.12X500;LIMP.PERF.PORTAL/SUPREMA MANHA DE SOL-12X500M; 1001; 088020; ;16/10/2018;23/10/2018; 11;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;6,89;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1701.02.12X500;DESENGORDURANTE SUPREMA SQUEEZE 12X500ML; 2001; 088020; ;16/10/2018;23/10/2018; 12;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;7,47;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1701.30.24X500;LIMP. MULTI USO SUPREMA TRADICIONAL-24X500ML; 2001; 088020; ;16/10/2018;23/10/2018; 13;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;14,3;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1701.31.24X500;LIMP. MULTI-USO SUPREMA CAMPESTRE 24X500ML; 2001; 088020; ;16/10/2018;23/10/2018; 14;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;14,3;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1701.32.24X500;LIMP. MULTI USO SUPREMA FRESH-24X500ML; 2001; 088020; ;16/10/2018;23/10/2018; 15;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;14,3;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1701.33.24X500;LIMP. MULTI USO SUPREMA LIMP.PESADA-24X500ML; 2001; 088020; ;16/10/2018;23/10/2018; 16;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;14,3;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1701.51.24X500;LIMP. MULTI-USO SUPREMA CITRUS 24X500ML; 2001; 088020; ;16/10/2018;23/10/2018; 17;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;14,3;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;2001.01.12X500;FACILITADOR DE PASSAR ROUPAS SUPREMA 12X500ML; 1001; 088020; ;16/10/2018;23/10/2018; 18;1; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;7,4;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;6501.02.12X01L;REMOVEDOR SUPREMA 1 L; 4001; 088020; ;16/10/2018;23/10/2018; 19;3; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;36,6;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;6501.02.12X500;REMOVEDOR SUPREMA 500 ML; 4001; 088020; ;16/10/2018;23/10/2018; 20;3; 015914;MINI MERCADO CENTRAL DO JARDIM LTDA ME;;SP;SAO PAULO;ROBERSON BALINT;CIF;0;REJEITADO CREDITO;SAO PAULO - LESTE 4;18,6;TOCO;PRAZO  14/21/28 DIAS;HORARIO DE ALMOCO DAS 11:30 AS 14:00;
PVJ;PV;1001.01.03X05L;AGUA SANITARIA SUPREMA-03X05L; 4001; 088022; ;16/10/2018;23/10/2018; 01;5; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;83;TOCO;;;
PVJ;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 088022; ;16/10/2018;23/10/2018; 02;8; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;106,64;TOCO;;;
PVJ;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 088022; ;16/10/2018;23/10/2018; 03;2; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;26,76;TOCO;;;
PVJ;PV;1101.01.B12X1,5;ALVEJANTE SUPREMA ULTRA BRANQUEADOR-12X1,5L; 1001; 088022; ;16/10/2018;23/10/2018; 04;1; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;20,26;TOCO;;;
PVJ;PV;1101.01R12X1,5;ALVEJANTE SUPREMA ULTRA REMOCAO-12X1,5L; 1001; 088022; ;16/10/2018;23/10/2018; 05;2; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;40,42;TOCO;;;
PVJ;PV;1201.11.06X02L;AMAC.SUPREMA-ALEGRES ENCANTO-AZUL-06X2L; 1001; 088022; ;16/10/2018;23/10/2018; 06;1; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;13,05;TOCO;;;
PVJ;PV;1201.13.06X02L;AMAC.SUPREMA-LA FELICITA-AMARELO-06X2L; 1001; 088022; ;16/10/2018;23/10/2018; 07;1; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;13,05;TOCO;;;
PVJ;PV;1301.18.06X02L;DESINF.SUPREMA LAVANDA BOUQUET-06X02L; 3001; 088022; ;16/10/2018;23/10/2018; 08;2; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;26,34;TOCO;;;
PVJ;PV;1301.20.06X02L;DESINF.SUPREMA OCEANIC - 06X02L; 3001; 088022; ;16/10/2018;23/10/2018; 09;2; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;26,34;TOCO;;;
PVJ;PV;1501.25.12X01L;LAVA ROUPAS LIQUIDO SUPREMA COCO - 12X01L; 1001; 088022; ;16/10/2018;23/10/2018; 10;1; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;13,2;TOCO;;;
PVJ;PV;1601.27.12X500;LIMP.PERF.PORTAL/SUPREMA ROSA VENTOS-12X500ML; 1001; 088022; ;16/10/2018;23/10/2018; 11;1; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;13,96;TOCO;;;
PVJ;PV;1601.29.12X500;LIMP.PERF.PORTAL/SUPREMA MANHA DE SOL-12X500M; 1001; 088022; ;16/10/2018;23/10/2018; 12;1; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;6,89;TOCO;;;
PVJ;PV;1701.02.12X500;DESENGORDURANTE SUPREMA SQUEEZE 12X500ML; 2001; 088022; ;16/10/2018;23/10/2018; 13;1; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;7,47;TOCO;;;
PVJ;PV;1801.01.12X500;LIMPA VIDROS SUPREMA GATILHO-12X500ML; 4001; 088022; ;16/10/2018;23/10/2018; 14;1; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;6,93;TOCO;;;
PVJ;PV;1901.01.06X500;LIMPA BOX SUPREMA 06X500ML; 3001; 088022; ;16/10/2018;23/10/2018; 15;1; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;3,46;TOCO;;;
PVJ;PV;2001.01.12X500;FACILITADOR DE PASSAR ROUPAS SUPREMA 12X500ML; 1001; 088022; ;16/10/2018;23/10/2018; 16;1; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;7,4;TOCO;;;
PVJ;PV;6501.02.12X01L;REMOVEDOR SUPREMA 1 L; 4001; 088022; ;16/10/2018;23/10/2018; 17;4; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;48,8;TOCO;;;
PVJ;PV;6501.02.12X500;REMOVEDOR SUPREMA 500 ML; 4001; 088022; ;16/10/2018;23/10/2018; 18;2; 011345;LOJA ALTO DA MOOCA VARIEDADES LTDA - ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;12,4;TOCO;;;
PVJ;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 088023; ;16/10/2018;23/10/2018; 01;6; 012973;MERCADINHO METRO BELEM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;79,98;TRUCK;;;
PVJ;PV;6501.02.12X500;REMOVEDOR SUPREMA 500 ML; 4001; 088023; ;16/10/2018;23/10/2018; 02;4; 012973;MERCADINHO METRO BELEM LTDA ME;;SP;SAO PAULO;WALDIR VENERANDO GALDI;CIF;0;ADM. PEDIDO;SAO PAULO - LESTE 2;24,8;TRUCK;;;
PVJ;PV;1001.01.06X02L;AGUA SANITARIA SUPREMA-06X02L; 4001; 088027; ;16/10/2018;26/10/2018; 01;1.125,00; 012230;COMPRE FACIL COMERCIO DE PROD. ALIM. LTD;;SP;SAO JOSE DO RIO PRETO;EDUARDO ROGERIO SCODRO;FOB;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO - SP;14.996,25;CARRETA ROMEU & JULIETA;;>>>>>>>> RETIRA <<<<<<<<;PALETIZADO
PVJ;PV;1001.01.12X01L;AGUA SANITARIA SUPREMA-12X01L; 4001; 088027; ;16/10/2018;26/10/2018; 02;280; 012230;COMPRE FACIL COMERCIO DE PROD. ALIM. LTD;;SP;SAO JOSE DO RIO PRETO;EDUARDO ROGERIO SCODRO;FOB;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO - SP;3.746,40;CARRETA ROMEU & JULIETA;;>>>>>>>> RETIRA <<<<<<<<;PALETIZADO
PVJ;PV;1101.01.B12X1,5;ALVEJANTE SUPREMA ULTRA BRANQUEADOR-12X1,5L; 1001; 088027; ;16/10/2018;26/10/2018; 03;20; 012230;COMPRE FACIL COMERCIO DE PROD. ALIM. LTD;;SP;SAO JOSE DO RIO PRETO;EDUARDO ROGERIO SCODRO;FOB;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO - SP;405,2;CARRETA ROMEU & JULIETA;;>>>>>>>> RETIRA <<<<<<<<;PALETIZADO
PVJ;PV;1101.01R12X1,5;ALVEJANTE SUPREMA ULTRA REMOCAO-12X1,5L; 1001; 088027; ;16/10/2018;26/10/2018; 04;20; 012230;COMPRE FACIL COMERCIO DE PROD. ALIM. LTD;;SP;SAO JOSE DO RIO PRETO;EDUARDO ROGERIO SCODRO;FOB;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO - SP;404,2;CARRETA ROMEU & JULIETA;;>>>>>>>> RETIRA <<<<<<<<;PALETIZADO
PVJ;PV;1401.20.24X500;LAVA LOUCAS SUPREMA LIMAO/ALOEVERA-24X500ML; 2001; 088027; ;16/10/2018;26/10/2018; 05;240; 012230;COMPRE FACIL COMERCIO DE PROD. ALIM. LTD;;SP;SAO JOSE DO RIO PRETO;EDUARDO ROGERIO SCODRO;FOB;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO - SP;3.139,20;CARRETA ROMEU & JULIETA;;>>>>>>>> RETIRA <<<<<<<<;PALETIZADO
PVJ;PV;1401.22.24X500;LAVA LOUCAS SUPREMA NEUTRO-24X500ML; 2001; 088027; ;16/10/2018;26/10/2018; 06;240; 012230;COMPRE FACIL COMERCIO DE PROD. ALIM. LTD;;SP;SAO JOSE DO RIO PRETO;EDUARDO ROGERIO SCODRO;FOB;0;LIB P/ GERAR ROM;SAO JOSE DO RIO PRETO - SP;3.139,20;CARRETA ROMEU & JULIETA;;>>>>>>>> RETIRA <<<<<<<<;PALETIZADO
